caldt,year,month,day,ym,date,index,ri
20010330,2001,3,30,2001.25,15064,8144.177,1.078846
20010402,2001,4,2,2001.333,15067,8041.727,-1.257959
20010403,2001,4,3,2001.333,15068,7763.956,-3.454122
20010404,2001,4,4,2001.333,15069,7741.45,-0.2898732
20010405,2001,4,5,2001.333,15070,8083.986,4.424702
20010406,2001,4,6,2001.333,15071,7921.317,-2.012232
20010409,2001,4,9,2001.333,15074,7984.711,0.8002889
20010410,2001,4,10,2001.333,15075,8204.434,2.751788
20010411,2001,4,11,2001.333,15076,8187.461,-0.2068718
20010412,2001,4,12,2001.333,15077,8311.565,1.51579
20010416,2001,4,16,2001.333,15081,8283.306,-0.3400104
20010417,2001,4,17,2001.333,15082,8370.413,1.051608
20010418,2001,4,18,2001.333,15083,8702.044,3.96194
20010419,2001,4,19,2001.333,15084,8815.156,1.299838
20010420,2001,4,20,2001.333,15085,8737.614,-0.8796425
20010423,2001,4,23,2001.333,15088,8604.149,-1.527479
20010424,2001,4,24,2001.333,15089,8498.079,-1.23278
20010425,2001,4,25,2001.333,15090,8634.824,1.609126
20010426,2001,4,26,2001.333,15091,8677.636,0.4958053
20010427,2001,4,27,2001.333,15092,8809.03,1.514174
20010430,2001,4,30,2001.333,15095,8783.626,-0.2883895
20010501,2001,5,1,2001.417,15096,8904.325,1.374135
20010502,2001,5,2,2001.417,15097,8913.061,0.0980991
20010503,2001,5,3,2001.417,15098,8781.539,-1.4756
20010504,2001,5,4,2001.417,15099,8909.436,1.456428
20010507,2001,5,7,2001.417,15102,8886.944,-0.2524432
20010508,2001,5,8,2001.417,15103,8872.232,-0.1655401
20010509,2001,5,9,2001.417,15104,8831.348,-0.4608165
20010510,2001,5,10,2001.417,15105,8830.749,-0.0067755
20010511,2001,5,11,2001.417,15106,8764.535,-0.7498154
20010514,2001,5,14,2001.417,15109,8788.504,0.2734765
20010515,2001,5,15,2001.417,15110,8791.232,0.0310447
20010516,2001,5,16,2001.417,15111,9044.826,2.884623
20010517,2001,5,17,2001.417,15112,9069.726,0.2752875
20010518,2001,5,18,2001.417,15113,9093.284,0.2597551
20010521,2001,5,21,2001.417,15116,9242.255,1.638249
20010522,2001,5,22,2001.417,15117,9218.618,-0.2557496
20010523,2001,5,23,2001.417,15118,9075.297,-1.554698
20010524,2001,5,24,2001.417,15119,9104.928,0.3264995
20010525,2001,5,25,2001.417,15120,8996.435,-1.191586
20010529,2001,5,29,2001.417,15124,8925.794,-0.785211
20010530,2001,5,30,2001.417,15125,8786.831,-1.556871
20010531,2001,5,31,2001.417,15126,8842.844,0.6374584
20010601,2001,6,1,2001.5,15127,8877.662,0.3937438
20010604,2001,6,4,2001.5,15130,8922.745,0.50783
20010605,2001,6,5,2001.5,15131,9039.998,1.31409
20010606,2001,6,6,2001.5,15132,8946.611,-1.033036
20010607,2001,6,7,2001.5,15133,8995.337,0.544624
20010608,2001,6,8,2001.5,15134,8910.231,-0.9461043
20010611,2001,6,11,2001.5,15137,8834.77,-0.8469138
20010612,2001,6,12,2001.5,15138,8844.021,0.104708
20010613,2001,6,13,2001.5,15139,8745.225,-1.11709
20010614,2001,6,14,2001.5,15140,8590.766,-1.76621
20010615,2001,6,15,2001.5,15141,8550.807,-0.465142
20010618,2001,6,18,2001.5,15144,8510.214,-0.4747299
20010619,2001,6,19,2001.5,15145,8540.171,0.3520122
20010620,2001,6,20,2001.5,15146,8615.935,0.8871393
20010621,2001,6,21,2001.5,15147,8716.091,1.162457
20010622,2001,6,22,2001.5,15148,8632.001,-0.9647699
20010625,2001,6,25,2001.5,15151,8583.639,-0.560272
20010626,2001,6,26,2001.5,15152,8570.715,-0.1505598
20010627,2001,6,27,2001.5,15153,8532.621,-0.4444586
20010628,2001,6,28,2001.5,15154,8643.034,1.294006
20010629,2001,6,29,2001.5,15155,8626.974,-0.1858211
20010702,2001,7,2,2001.583,15158,8715.748,1.02903
20010703,2001,7,3,2001.583,15159,8703.364,-0.1420899
20010705,2001,7,5,2001.583,15161,8595.104,-1.243888
20010706,2001,7,6,2001.583,15162,8393.841,-2.341609
20010709,2001,7,9,2001.583,15165,8451.46,0.6864451
20010710,2001,7,10,2001.583,15166,8331.125,-1.423835
20010711,2001,7,11,2001.583,15167,8322.104,-0.1082788
20010712,2001,7,12,2001.583,15168,8521.483,2.395777
20010713,2001,7,13,2001.583,15169,8575.095,0.6291285
20010716,2001,7,16,2001.583,15172,8481.281,-1.094021
20010717,2001,7,17,2001.583,15173,8567.316,1.014418
20010718,2001,7,18,2001.583,15174,8522.163,-0.5270446
20010719,2001,7,19,2001.583,15175,8573.159,0.5983898
20010720,2001,7,20,2001.583,15176,8542.166,-0.3615164
20010723,2001,7,23,2001.583,15179,8401.822,-1.642955
20010724,2001,7,24,2001.583,15180,8264.52,-1.634196
20010725,2001,7,25,2001.583,15181,8396.569,1.597792
20010726,2001,7,26,2001.583,15182,8483.665,1.037278
20010727,2001,7,27,2001.583,15183,8505.308,0.255105
20010730,2001,7,30,2001.583,15186,8496.183,-0.1072895
20010731,2001,7,31,2001.583,15187,8543.421,0.5559938
20010801,2001,8,1,2001.667,15188,8577.417,0.3979176
20010802,2001,8,2,2001.667,15189,8613.431,0.419869
20010803,2001,8,3,2001.667,15190,8570.32,-0.500506
20010806,2001,8,6,2001.667,15193,8471.774,-1.149853
20010807,2001,8,7,2001.667,15194,8500.749,0.3420153
20010808,2001,8,8,2001.667,15195,8353.893,-1.727573
20010809,2001,8,9,2001.667,15196,8354.617,0.00867
20010810,2001,8,10,2001.667,15197,8401.931,0.5663163
20010813,2001,8,13,2001.667,15200,8410.588,0.1030426
20010814,2001,8,14,2001.667,15201,8378.233,-0.3846932
20010815,2001,8,15,2001.667,15202,8317.727,-0.7221951
20010816,2001,8,16,2001.667,15203,8342.487,0.2976822
20010817,2001,8,17,2001.667,15204,8203.807,-1.662342
20010820,2001,8,20,2001.667,15207,8271.313,0.8228565
20010821,2001,8,21,2001.667,15208,8169.969,-1.22524
20010822,2001,8,22,2001.667,15209,8227.636,0.7058343
20010823,2001,8,23,2001.667,15210,8203.654,-0.2914746
20010824,2001,8,24,2001.667,15211,8365.462,1.972381
20010827,2001,8,27,2001.667,15214,8325.648,-0.4759316
20010828,2001,8,28,2001.667,15215,8199.934,-1.509973
20010829,2001,8,29,2001.667,15216,8107.815,-1.123404
20010830,2001,8,30,2001.667,15217,7969.366,-1.707602
20010831,2001,8,31,2001.667,15218,8002.832,0.4199311
20010904,2001,9,4,2001.75,15222,7998.123,-0.0588396
20010905,2001,9,5,2001.75,15223,7990.993,-0.0891518
20010906,2001,9,6,2001.75,15224,7811.174,-2.25027
20010907,2001,9,7,2001.75,15225,7665.751,-1.86173
20010910,2001,9,10,2001.75,15228,7714.252,0.6326952
20010917,2001,9,17,2001.75,15235,7336.244,-4.900124
20010918,2001,9,18,2001.75,15236,7294.788,-0.5650884
20010919,2001,9,19,2001.75,15237,7179.271,-1.583556
20010920,2001,9,20,2001.75,15238,6958.403,-3.076474
20010921,2001,9,21,2001.75,15239,6823.259,-1.942164
20010924,2001,9,24,2001.75,15242,7091.415,3.930024
20010925,2001,9,25,2001.75,15243,7153.291,0.8725432
20010926,2001,9,26,2001.75,15244,7118.892,-0.4808762
20010927,2001,9,27,2001.75,15245,7198.734,1.121553
20010928,2001,9,28,2001.75,15246,7356.088,2.185852
20011001,2001,10,1,2001.833,15249,7341.404,-0.1996154
20011002,2001,10,2,2001.833,15250,7430.501,1.213632
20011003,2001,10,3,2001.833,15251,7582.184,2.041351
20011004,2001,10,4,2001.833,15252,7562.009,-0.26609
20011005,2001,10,5,2001.833,15253,7576.803,0.1956387
20011008,2001,10,8,2001.833,15256,7514.012,-0.8287254
20011009,2001,10,9,2001.833,15257,7473.444,-0.5399002
20011010,2001,10,10,2001.833,15258,7644.626,2.290543
20011011,2001,10,11,2001.833,15259,7760.524,1.516063
20011012,2001,10,12,2001.833,15260,7721.509,-0.5027383
20011015,2001,10,15,2001.833,15263,7712.388,-0.1181204
20011016,2001,10,16,2001.833,15264,7766.309,0.6991387
20011017,2001,10,17,2001.833,15265,7619.387,-1.891786
20011018,2001,10,18,2001.833,15266,7563.448,-0.7341661
20011019,2001,10,19,2001.833,15267,7598.259,0.4602627
20011022,2001,10,22,2001.833,15270,7715.3,1.540368
20011023,2001,10,23,2001.833,15271,7677.803,-0.4860137
20011024,2001,10,24,2001.833,15272,7680.781,0.0387957
20011025,2001,10,25,2001.833,15273,7787.694,1.391958
20011026,2001,10,26,2001.833,15274,7818.444,0.3948475
20011029,2001,10,29,2001.833,15277,7631.418,-2.392111
20011030,2001,10,30,2001.833,15278,7500.128,-1.720384
20011031,2001,10,31,2001.833,15279,7500.3,0.00229
20011101,2001,11,1,2001.917,15280,7674.244,2.31916
20011102,2001,11,2,2001.917,15281,7697.555,0.3037562
20011105,2001,11,5,2001.917,15284,7809.25,1.451048
20011106,2001,11,6,2001.917,15285,7924.512,1.475961
20011107,2001,11,7,2001.917,15286,7905.456,-0.2404793
20011108,2001,11,8,2001.917,15287,7924.271,0.2379984
20011109,2001,11,9,2001.917,15288,7936.067,0.1488732
20011112,2001,11,12,2001.917,15291,7922.932,-0.1655225
20011113,2001,11,13,2001.917,15292,8071.667,1.877281
20011114,2001,11,14,2001.917,15293,8091.879,0.2504025
20011115,2001,11,15,2001.917,15294,8101.202,0.1152143
20011116,2001,11,16,2001.917,15295,8074.452,-0.3302028
20011119,2001,11,19,2001.917,15298,8162.239,1.087221
20011120,2001,11,20,2001.917,15299,8102.845,-0.727661
20011121,2001,11,21,2001.917,15300,8063.458,-0.4860924
20011123,2001,11,23,2001.917,15302,8158.03,1.17285
20011126,2001,11,26,2001.917,15305,8210.29,0.6405935
20011127,2001,11,27,2001.917,15306,8153.868,-0.6872135
20011128,2001,11,28,2001.917,15307,8006.132,-1.811843
20011129,2001,11,29,2001.917,15308,8090.182,1.049816
20011130,2001,11,30,2001.917,15309,8084.738,-0.0672965
20011203,2001,12,3,2002,15312,8016.258,-0.8470268
20011204,2001,12,4,2002,15313,8122.313,1.322996
20011205,2001,12,5,2002,15314,8307.441,2.279264
20011206,2001,12,6,2002,15315,8285.562,-0.2633722
20011207,2001,12,7,2002,15316,8222.403,-0.762272
20011210,2001,12,10,2002,15319,8092.496,-1.579922
20011211,2001,12,11,2002,15320,8069.142,-0.2885846
20011212,2001,12,12,2002,15321,8073.16,0.0497919
20011213,2001,12,13,2002,15322,7947.142,-1.560953
20011214,2001,12,14,2002,15323,7973.327,0.3294934
20011217,2001,12,17,2002,15326,8054.591,1.019197
20011218,2001,12,18,2002,15327,8116.92,0.7738412
20011219,2001,12,19,2002,15328,8165.573,0.5994022
20011220,2001,12,20,2002,15329,8098.216,-0.8248928
20011221,2001,12,21,2002,15330,8133.157,0.4314614
20011224,2001,12,24,2002,15333,8130.549,-0.0320597
20011226,2001,12,26,2002,15335,8164.357,0.4158099
20011227,2001,12,27,2002,15336,8221.372,0.6983362
20011228,2001,12,28,2002,15337,8248.631,0.3315591
20011231,2001,12,31,2002,15340,8156.657,-1.115019
20020102,2002,1,2,2002.083,15342,8204.994,0.5926094
20020103,2002,1,3,2002.083,15343,8281.455,0.9318845
20020104,2002,1,4,2002.083,15344,8332.808,0.6200874
20020107,2002,1,7,2002.083,15347,8278.354,-0.6534961
20020108,2002,1,8,2002.083,15348,8250.763,-0.3332856
20020109,2002,1,9,2002.083,15349,8211.242,-0.4789909
20020110,2002,1,10,2002.083,15350,8221.394,0.1236291
20020111,2002,1,11,2002.083,15351,8143.934,-0.9421743
20020114,2002,1,14,2002.083,15354,8093.063,-0.6246448
20020115,2002,1,15,2002.083,15355,8147.739,0.6755967
20020116,2002,1,16,2002.083,15356,8013.549,-1.646963
20020117,2002,1,17,2002.083,15357,8097.374,1.046042
20020118,2002,1,18,2002.083,15358,8016.715,-0.9961098
20020122,2002,1,22,2002.083,15362,7958.428,-0.7270682
20020123,2002,1,23,2002.083,15363,8019.521,0.7676483
20020124,2002,1,24,2002.083,15364,8047.34,0.3468917
20020125,2002,1,25,2002.083,15365,8055.66,0.1033926
20020128,2002,1,28,2002.083,15368,8054.049,-0.019998
20020129,2002,1,29,2002.083,15369,7822.61,-2.873574
20020130,2002,1,30,2002.083,15370,7915.76,1.19078
20020131,2002,1,31,2002.083,15371,8035.472,1.512322
20020201,2002,2,1,2002.167,15372,7975.833,-0.7421908
20020204,2002,2,4,2002.167,15375,7778.87,-2.4695
20020205,2002,2,5,2002.167,15376,7747.818,-0.399187
20020206,2002,2,6,2002.167,15377,7700.771,-0.6072267
20020207,2002,2,7,2002.167,15378,7678.806,-0.2852339
20020208,2002,2,8,2002.167,15379,7794.215,1.502965
20020211,2002,2,11,2002.167,15382,7906.542,1.441152
20020212,2002,2,12,2002.167,15383,7875.028,-0.3985802
20020213,2002,2,13,2002.167,15384,7956.638,1.036309
20020214,2002,2,14,2002.167,15385,7942.625,-0.1761119
20020215,2002,2,15,2002.167,15386,7854.086,-1.11473
20020219,2002,2,19,2002.167,15390,7705.674,-1.88962
20020220,2002,2,20,2002.167,15391,7811.974,1.379502
20020221,2002,2,21,2002.167,15392,7689.758,-1.564467
20020222,2002,2,22,2002.167,15393,7751.134,0.7981617
20020225,2002,2,25,2002.167,15396,7892.034,1.8178
20020226,2002,2,26,2002.167,15397,7892.067,0.000413
20020227,2002,2,27,2002.167,15398,7899.005,0.0879191
20020228,2002,2,28,2002.167,15399,7876.398,-0.2862035
20020301,2002,3,1,2002.25,15400,8056.142,2.28206
20020304,2002,3,4,2002.25,15403,8214.493,1.965597
20020305,2002,3,5,2002.25,15404,8159.375,-0.6709808
20020306,2002,3,6,2002.25,15405,8279.437,1.471453
20020307,2002,3,7,2002.25,15406,8241.739,-0.4553072
20020308,2002,3,8,2002.25,15407,8290.978,0.5974289
20020311,2002,3,11,2002.25,15410,8318.178,0.328064
20020312,2002,3,12,2002.25,15411,8299.349,-0.2263576
20020313,2002,3,13,2002.25,15412,8218.547,-0.9735866
20020314,2002,3,14,2002.25,15413,8211.396,-0.0870151
20020315,2002,3,15,2002.25,15414,8305.536,1.146467
20020318,2002,3,18,2002.25,15417,8300.21,-0.0641292
20020319,2002,3,19,2002.25,15418,8334.368,0.4115342
20020320,2002,3,20,2002.25,15419,8202.271,-1.584976
20020321,2002,3,21,2002.25,15420,8215.604,0.1625681
20020322,2002,3,22,2002.25,15421,8181.222,-0.4184997
20020325,2002,3,25,2002.25,15424,8060.837,-1.471474
20020326,2002,3,26,2002.25,15425,8109.728,0.606521
20020327,2002,3,27,2002.25,15426,8152.432,0.5265752
20020328,2002,3,28,2002.25,15427,8173.63,0.2600314
20020401,2002,4,1,2002.333,15431,8165.522,-0.0992002
20020402,2002,4,2,2002.333,15432,8094.527,-0.8694413
20020403,2002,4,3,2002.333,15433,8015.204,-0.9799682
20020404,2002,4,4,2002.333,15434,8023.275,0.1006978
20020405,2002,4,5,2002.333,15435,7997.701,-0.318743
20020408,2002,4,8,2002.333,15438,8018.004,0.2538542
20020409,2002,4,9,2002.333,15439,7964.049,-0.672921
20020410,2002,4,10,2002.333,15440,8055.293,1.145702
20020411,2002,4,11,2002.333,15441,7863.211,-2.384542
20020412,2002,4,12,2002.333,15442,7917.682,0.6927278
20020415,2002,4,15,2002.333,15445,7855.296,-0.7879264
20020416,2002,4,16,2002.333,15446,8040.075,2.352282
20020417,2002,4,17,2002.333,15447,8023.741,-0.203155
20020418,2002,4,18,2002.333,15448,8012.38,-0.141597
20020419,2002,4,19,2002.333,15449,8016.66,0.0534146
20020422,2002,4,22,2002.333,15452,7892.293,-1.551356
20020423,2002,4,23,2002.333,15453,7843.9,-0.6131702
20020424,2002,4,24,2002.333,15454,7788.198,-0.710126
20020425,2002,4,25,2002.333,15455,7776.343,-0.1522186
20020426,2002,4,26,2002.333,15456,7668.476,-1.387125
20020429,2002,4,29,2002.333,15459,7590.388,-1.018289
20020430,2002,4,30,2002.333,15460,7673.072,1.089328
20020501,2002,5,1,2002.417,15461,7741.865,0.8965529
20020502,2002,5,2,2002.417,15462,7728.339,-0.1747086
20020503,2002,5,3,2002.417,15463,7647.19,-1.050019
20020506,2002,5,6,2002.417,15466,7497.782,-1.953769
20020507,2002,5,7,2002.417,15467,7475.544,-0.2965954
20020508,2002,5,8,2002.417,15468,7759.344,3.796374
20020509,2002,5,9,2002.417,15469,7646.742,-1.45118
20020510,2002,5,10,2002.417,15470,7517.149,-1.694741
20020513,2002,5,13,2002.417,15473,7658.211,1.876532
20020514,2002,5,14,2002.417,15474,7821.837,2.136609
20020515,2002,5,15,2002.417,15475,7779.655,-0.5392795
20020516,2002,5,16,2002.417,15476,7831.078,0.6609922
20020517,2002,5,17,2002.417,15477,7892.367,0.7826356
20020520,2002,5,20,2002.417,15480,7787.826,-1.324583
20020521,2002,5,21,2002.417,15481,7701.115,-1.113409
20020522,2002,5,22,2002.417,15482,7745.388,0.5748864
20020523,2002,5,23,2002.417,15483,7824.708,1.024102
20020524,2002,5,24,2002.417,15484,7727.869,-1.237615
20020528,2002,5,28,2002.417,15488,7661.696,-0.8562853
20020529,2002,5,29,2002.417,15489,7612.93,-0.6364896
20020530,2002,5,30,2002.417,15490,7592.507,-0.2682688
20020531,2002,5,31,2002.417,15491,7609.647,0.2257496
20020603,2002,6,3,2002.5,15494,7418.964,-2.505806
20020604,2002,6,4,2002.5,15495,7419.719,0.0101804
20020605,2002,6,5,2002.5,15496,7489.156,0.9358474
20020606,2002,6,6,2002.5,15497,7339.643,-1.996398
20020607,2002,6,7,2002.5,15498,7328.145,-0.1566541
20020610,2002,6,10,2002.5,15501,7352.952,0.3385158
20020611,2002,6,11,2002.5,15502,7228.668,-1.690254
20020612,2002,6,12,2002.5,15503,7279.374,0.7014411
20020613,2002,6,13,2002.5,15504,7202.674,-1.053652
20020614,2002,6,14,2002.5,15505,7187.379,-0.2123541
20020617,2002,6,17,2002.5,15508,7394.207,2.877649
20020618,2002,6,18,2002.5,15509,7401.083,0.092994
20020619,2002,6,19,2002.5,15510,7278.855,-1.651477
20020620,2002,6,20,2002.5,15511,7180.202,-1.355348
20020621,2002,6,21,2002.5,15512,7056.232,-1.726543
20020624,2002,6,24,2002.5,15515,7082.192,0.3679021
20020625,2002,6,25,2002.5,15516,6962.126,-1.69533
20020626,2002,6,26,2002.5,15517,6947.353,-0.2121916
20020627,2002,6,27,2002.5,15518,7070.077,1.766479
20020628,2002,6,28,2002.5,15519,7062.634,-0.1052692
20020701,2002,7,1,2002.583,15522,6909.576,-2.167162
20020702,2002,7,2,2002.583,15523,6763.864,-2.108834
20020703,2002,7,3,2002.583,15524,6806.038,0.6235196
20020705,2002,7,5,2002.583,15526,7056.325,3.67742
20020708,2002,7,8,2002.583,15529,6971.766,-1.198335
20020709,2002,7,9,2002.583,15530,6798.308,-2.48801
20020710,2002,7,10,2002.583,15531,6570.236,-3.354836
20020711,2002,7,11,2002.583,15532,6620.708,0.768192
20020712,2002,7,12,2002.583,15533,6579.068,-0.6289379
20020715,2002,7,15,2002.583,15536,6556.825,-0.3380872
20020716,2002,7,16,2002.583,15537,6436.074,-1.841606
20020717,2002,7,17,2002.583,15538,6471.079,0.5438893
20020718,2002,7,18,2002.583,15539,6294.205,-2.733292
20020719,2002,7,19,2002.583,15540,6054.313,-3.811323
20020722,2002,7,22,2002.583,15543,5855.521,-3.28348
20020723,2002,7,23,2002.583,15544,5698.705,-2.67808
20020724,2002,7,24,2002.583,15545,6026.504,5.752173
20020725,2002,7,25,2002.583,15546,5991.334,-0.5835907
20020726,2002,7,26,2002.583,15547,6093.478,1.704845
20020729,2002,7,29,2002.583,15550,6424.48,5.432089
20020730,2002,7,30,2002.583,15551,6452.425,0.4349742
20020731,2002,7,31,2002.583,15552,6516.441,0.9921166
20020801,2002,8,1,2002.667,15553,6323.122,-2.966632
20020802,2002,8,2,2002.667,15554,6178.611,-2.285435
20020805,2002,8,5,2002.667,15557,5966.7,-3.429759
20020806,2002,8,6,2002.667,15558,6145.472,2.996166
20020807,2002,8,7,2002.667,15559,6270.313,2.031425
20020808,2002,8,8,2002.667,15560,6476.513,3.288519
20020809,2002,8,9,2002.667,15561,6500.532,0.3708672
20020812,2002,8,12,2002.667,15564,6466.806,-0.5188273
20020813,2002,8,13,2002.667,15565,6326.491,-2.169767
20020814,2002,8,14,2002.667,15566,6582.32,4.043767
20020815,2002,8,15,2002.667,15567,6658.985,1.16472
20020816,2002,8,16,2002.667,15568,6648.491,-0.1576025
20020819,2002,8,19,2002.667,15571,6805.975,2.368725
20020820,2002,8,20,2002.667,15572,6710.91,-1.396787
20020821,2002,8,21,2002.667,15573,6796.561,1.276296
20020822,2002,8,22,2002.667,15574,6893.342,1.423975
20020823,2002,8,23,2002.667,15575,6736.086,-2.281274
20020826,2002,8,26,2002.667,15578,6788.043,0.7713238
20020827,2002,8,27,2002.667,15579,6693.249,-1.396495
20020828,2002,8,28,2002.667,15580,6572.713,-1.800855
20020829,2002,8,29,2002.667,15581,6572.68,-0.000508
20020830,2002,8,30,2002.667,15582,6560.557,-0.1844352
20020903,2002,9,3,2002.75,15586,6286.808,-4.172647
20020904,2002,9,4,2002.75,15587,6399.16,1.787097
20020905,2002,9,5,2002.75,15588,6297.251,-1.592522
20020906,2002,9,6,2002.75,15589,6403.089,1.680698
20020909,2002,9,9,2002.75,15592,6469.084,1.030678
20020910,2002,9,10,2002.75,15593,6516.649,0.735268
20020911,2002,9,11,2002.75,15594,6517.01,0.00553
20020912,2002,9,12,2002.75,15595,6356.678,-2.460201
20020913,2002,9,13,2002.75,15596,6377.282,0.3241351
20020916,2002,9,16,2002.75,15599,6387.189,0.1553531
20020917,2002,9,17,2002.75,15600,6260.083,-1.990028
20020918,2002,9,18,2002.75,15601,6232.1,-0.4470082
20020919,2002,9,19,2002.75,15602,6043.447,-3.027105
20020920,2002,9,20,2002.75,15603,6058.2,0.244111
20020923,2002,9,23,2002.75,15606,5974.474,-1.382034
20020924,2002,9,24,2002.75,15607,5871.312,-1.726703
20020925,2002,9,25,2002.75,15608,6019.133,2.517685
20020926,2002,9,26,2002.75,15609,6129.499,1.83357
20020927,2002,9,27,2002.75,15610,5930.963,-3.239012
20020930,2002,9,30,2002.75,15613,5844.032,-1.465729
20021001,2002,10,1,2002.833,15614,6078.62,4.014142
20021002,2002,10,2,2002.833,15615,5935.999,-2.346263
20021003,2002,10,3,2002.833,15616,5871.064,-1.093913
20021004,2002,10,4,2002.833,15617,5739.802,-2.235746
20021007,2002,10,7,2002.833,15620,5630.776,-1.899469
